movie_id,title,tag
7552,Fun with Dick and Jane,comedi basedonnovel desper robber hold-uprobberi remak suburbia lossofjob humili unemploy bankruptci travelag richestorag bearerbond comeupp jimcarrey téaleoni alecbaldwin deanparisot
616,The Last Samurai,drama action war histori japan warcrim senseofguilt swordplay gener samurai warveteran katana sword armsdeal homeland emperor languagebarri self-discoveri mountainvillag foreignlegion mercenari campaign commercialagr insurg leader warstrategi gettysburg lossofhusband slaughter soldier alcohol u.s.soldi japanesearmi 19thcenturi wartrauma tomcruis kenwatanab williamatherton edwardzwick
147441,Exodus: Gods and Kings,adventur drama action mose bibl ancientegypt 3d rams christianbal joeledgerton johnturturro ridleyscott
13475,Star Trek,sciencefict action adventur spacecraft teleport spacemiss parachut timetravel blackhol supernova prequel warpspe futurist warpengin romulan outerspac vulcan alternater spaceopera reboot chrispin zacharyquinto leonardnimoy j.j.abram
557,Spider-Man,fantasi action lossoflov spider thanksgiv badboss hostil marvelcom superhero poki evil referencetosuperman goblin tobeymaguir willemdafo kirstendunst samraimi
82702,How to Train Your Dragon 2,fantasi action adventur anim comedi famili fathersonrelationship wifehusbandrelationship sacrific vike sequel rescu dragon mothersonrelationship deathofhusband warrior 3d jaybaruchel gerardbutl kristenwiig deandebloi
205584,Gods of Egypt,fantasi egypt underworld fight mytholog nile war thief rescu desert god egyptianmytholog egyptian myth brentonthwait nikolajcoster-waldau gerardbutl alexproya
10048,Stealth,action artificialintellig u.s.navi aftercreditssting joshluca jessicabiel jamiefoxx robcohen
13183,Watchmen,action mysteri sciencefict dccomic secretident massmurd retir basedoncomicbook conspiraci nuclearwar doomsday soviet maskedvigilant doomsdayclock redsquar deathofsuperhero americanpresid 1980 malinåkerman billycrudup carlagugino zacksnyd
944,Lethal Weapon 4,action adventur comedi crime thriller lapd houseonfir revolv melgibson dannyglov joepesci richarddonn
1927,Hulk,drama action sciencefict california sanfrancisco monster gener gun dna mutat psycholog berkeley transform frog presid marvelcom superhero goldengatebridg doctor fear scientist dog desert anger mirror phone militari cell hulk superhumanstrength repressedmemori repress ericbana jenniferconnelli samelliott angle
72559,G.I. Joe: Retaliation,adventur action sciencefict thriller terror assassin secret technolog missil warhead presid rescu conspiraci explos battl surveil cobra dwaynejohnson d.j.cotrona adriannepalicki jonm.chu
7364,Sahara,action adventur comedi drama mysteri tyrant ironcladship matthewmcconaughey penélopecruz stevezahn breckeisn
2114,Final Fantasy: The Spirits Within,adventur action anim fantasi sciencefict thriller battleassign dystopia alien downfal scientist basedonvideogam donaldsutherland ming-nawen alecbaldwin hironobusakaguchi
1771,Captain America: The First Avenger,action adventur sciencefict newyork usa worldwarii nazi marvelcom superhero basedoncomicbook nazigermani perioddrama brooklynnewyorkc captainamerica aftercreditssting marvelcinematicunivers 3d chrisevan hugoweav tommyleejon joejohnston
36643,The World Is Not Enough,adventur action thriller british mission oil heiress bilbaospain britishsecretservic piercebrosnan sophiemarceau robertcarlyl michaelapt
8619,Master and Commander: The Far Side of the World,adventur naturalist frigat selfsurgeri seabattl weevil russellcrow paulbettani jamesd'arci peterweir
50620,The Twilight Saga: Breaking Dawn - Part 2,adventur fantasi drama romanc vampir romanc villai superstrength imprint crossbre bloodsuck grudg vampirevsvampir chiefofpolic dhampir forkswashington wolfpack misinform seeingthefutur fangvamp kristenstewart robertpattinson taylorlautn billcondon
65759,Happy Feet Two,anim comedi famili penguin music aftercreditssting 3d elijahwood robinwilliam pink georgemil
1724,The Incredible Hulk,sciencefict action adventur newyork riodejaneiro marvelcom superhero basedoncomicbook ontherun fugit supersoldi tonystark virginia militari hulk marvelcinematicunivers angri brucebann edwardnorton livtyl timroth louisleterri
267935,The BFG,adventur famili fantasi londonengland england basedonnovel queen littlegirl orphan cannib giant evilbroth rubybarnhil markryl rebeccahal stevenspielberg
281957,The Revenant,western drama adventur thriller fathersonrelationship rape basedonnovel mountain winter grizzlybear wilder frontier reveng murder nativeamerican surviv bear snow violenc animaldeath bearattack deathofson basedontrueev furtrapp leonardodicaprio tomhardi willpoult alejandrogonzáleziñárritu
77950,Turbo,anim famili underdog carrac dream speed power snail fast friend superpow racer ryanreynold paulgiamatti michaelpeña davidsoren
44896,Rango,anim comedi famili western adventur sheriff nevada pet rango chameleon lasvega cactu terrarium constructionsit armadillo disillusion johnnydepp islafish nedbeatti goreverbinski
270946,Penguins of Madagascar,famili anim adventur comedi penguin madagascar 3d tommcgrath chrismil christopherknight ericdarnel
2503,The Bourne Ultimatum,action drama mysteri thriller pari corrupt madrid assassin basedonnovel europ prosecut danger falseident revel govern weapon interpol sequel conspiraci shootout espionag motorcycl violenc footchas moskow darkpast langleyvirginia flashback chaseontheroof securityleak mattdamon juliastil davidstrathairn paulgreengrass
9502,Kung Fu Panda,adventur anim famili comedi china martialart kungfu mentor snake restaur shop strongwoman braveri tiger turtl panda sensei anthropomorph fight ancientchina monkey master destini evil aftercreditssting monkeywarrior noodl jackblack dustinhoffman angelinajoli markosborn
102899,Ant-Man,sciencefict action adventur marvelcom superhero basedoncomicbook aftercreditssting duringcreditssting marvelcinematicunivers 3d paulrudd michaeldougla evangelinelilli peytonre
101299,The Hunger Games: Catching Fire,adventur action sciencefict competit basedonnovel mentor secret factori televis propaganda futur dystopia allianc game presid upris sequel murder surviv conspiraci rebellion blood femaleprotagonist tournament explos danger imax winner basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth francislawr
228161,Home,fantasi comedi anim sciencefict famili friendship spaceship space alien alieninvas alienfriendship awfullead takingrespos jimparson rihanna stevemartin timjohnson
74,War of the Worlds,adventur thriller sciencefict posttraumaticstressdisord newjersey airplan dystopia daughter apocalyps alieninvas humansubjug tomcruis dakotafan mirandaotto stevenspielberg
8961,Bad Boys II,adventur action comedi thriller crime miami kukluxklan cuba undercov mexicanstandoff ecstasi guantánamo slaughter shootout gunfight bromanc gangster violenc footchas interrog carchas druglord explodinghous narcoticscop illegaldrug deaagent buddycop criminalunderworld actionhero haitiangang minefield martinlawr willsmith jordimollà michaelbay
417859,Puss in Boots,action adventur anim famili fantasi adventur fairy-talefigur antoniobandera salmahayek zachgalifianaki chrismil
27576,Salt,action mysteri thriller assassin spi cia kidnap coldwar sovietunion doubleag raceagainsttim reveng ontherun shootout espionag femaleprotagonist hitwoman terror violenc russianspi intelligenceoffic actionheroin angelinajoli lievschreib chiwetelejiofor phillipnoyc
86834,Noah,drama adventur bibl god noah 3d russellcrow jenniferconnelli emmawatson darrenaronofski
17578,The Adventures of Tintin,adventur anim mysteri riddl captain treasur liquor treasurehunt sunkentreasur plot report 3d action jamiebel andyserki danielcraig stevenspielberg
673,Harry Potter and the Prisoner of Azkaban,adventur fantasi famili fli traitor magic cuttingthecord childhero broom sorcerer'sapprentic schoolofwitchcraft griffon blackmag timetravel bestfriend werewolf dark muggl aftercreditssting danielradcliff rupertgrint emmawatson alfonsocuarón
6972,Australia,drama missionari worldwarii ranch australia british racist cattledr aftercreditssting stamped waltzingmatilda trampledtodeath nicolekidman hughjackman essiedavi bazluhrmann
82700,After Earth,sciencefict action adventur dystopia jadensmith willsmith sophieokonedo m.nightshyamalan
10567,Dinosaur,anim famili cataclysm asteroid leader comet anim prehistor prehistoricegg dinosaur nestingground prehistoriccreatur prehistoricadventur lemur prehistorictim d.b.sweeney alfrewoodard ossiedavi ralphzondag
181533,Night at the Museum: Secret of the Tomb,adventur comedi fantasi famili nightwatchman museum naturalhistori histori smithsonian benstil ramimalek rebelwilson shawnlevi
38055,Megamind,anim action comedi famili sciencefict savingtheworld date prison secretident fish gun dna mayor antihero rain museum one-sidedlov serum talkinganim report duringcreditssting strongervillain willferrel bradpitt tinafey tommcgrath
671,Harry Potter and the Philosopher's Stone,adventur fantasi famili witch christmasparti magic cuttingthecord halloween childhero broom chosenon frog fantasyworld basedonyoungadultnovel danielradcliff rupertgrint emmawatson chriscolumbu
49524,R.I.P.D.,fantasi action comedi crime gold policeoper partner reveng undead ghost policedepart jeffbridg ryanreynold kevinbacon robertschwentk
22,Pirates of the Caribbean: The Curse of the Black Pearl,adventur fantasi action exoticisland blacksmith eastindiatradingcompani gold marriagepropos mutini jamaica skeleton daughter governor woodeney goldcoin pirat alcohol swashbuckl caribbean aftercreditssting pirateship capuchinmonkey tortuga johnnydepp geoffreyrush orlandobloom goreverbinski
131631,The Hunger Games: Mockingjay - Part 1,sciencefict adventur thriller resist post-apocalypt dystopia war sequel femaleprotagonist bowandarrow game futurewar revolt classprejudic humansubjug basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth francislawr
591,The Da Vinci Code,thriller mysteri pari holygrail christian monk basedonnovel zurich secretsocieti louvr curat symbologist opusdei heresi monalisa freemason conspiraci pentagram tomb catholic cryptologist iconographi albino sect tomhank audreytaut ianmckellen ronhoward
172385,Rio 2,anim adventur comedi famili bird sequel jungl audit amazonrainforest parrot jesseeisenberg annehathaway lesliemann carlossaldanha
36658,X2,adventur action sciencefict thriller mutant marvelcom superhero basedoncomicbook superhuman patrickstewart hughjackman ianmckellen bryansing
51497,Fast Five,action thriller crime brazil fbi freedom escapefromprison carcrash heist organizedcrim ontherun money fugit policechas escapedconvict car imax automobilerac duringcreditssting vindiesel paulwalk jordanabrewst justinlin
58574,Sherlock Holmes: A Game of Shadows,adventur action crime mysteri detectiveinspector steampunk criminalmastermind robertdowneyjr. judelaw jaredharri guyritchi
18823,Clash of the Titans,adventur fantasi action hade mytholog greekmytholog zeu medusa mythologicalbeast seamonst perseu kraken god ancientgreec basedongreekmyth 3d samworthington liamneeson ralphfienn louisleterri
861,Total Recall,action adventur sciencefict oxygen falselyaccus resist mar doublelif telepathi mutant hologram spacecoloni falseident secretag dystopia cyberpunk falsememori implantedmemori arnoldschwarzenegg sharonston rachelticotin paulverhoeven
1911,The 13th Warrior,adventur fantasi action witch cave arabian scandinavia bagdad vike iraq war mission antoniobandera vladimirkulich dennisstorhøi johnmctiernan
49040,The Bourne Legacy,action thriller assassin wolf maryland suicidebygunshot rooftop explodinghous laptop trackingdevic fakeid seoulsouthkorea pharmaceuticallab governmentconspiraci roofchas manilaphilippin hunt falsepassport albertacanada lieutenantgener jeremyrenn rachelweisz edwardnorton tonygilroy
415,Batman & Robin,action crime fantasi doublelif dccomic dualident crimefight fictionalplac gothamc superhero creditcard superpow georgeclooney chriso'donnel arnoldschwarzenegg joelschumach
8871,How the Grinch Stole Christmas,famili comedi fantasi holiday christmasparti newlov santaclau villag kidsandfamili jimcarrey taylormomsen jeffreytambor ronhoward
435,The Day After Tomorrow,action adventur sciencefict thriller savingtheworld librari cataclysm climatechang greenhouseeffect tornado twister hurrican hail temperaturedrop iceag polarzon meteorolog gulfstream barrieric icemelt thirdworld exodu evacu climat govern snow losangel scientist doomsday antarct disastermovi dennisquaid jakegyllenha emmyrossum rolandemmerich
